date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2023-08-10,168.0,393.5,618.5,1845.5,3272.5,3756.0,3458.0,2899.5,2797.0,2704.0,2862.0,3015.5,2835.0,2874.0,2784.5,2687.5,2693.0,2563.0,2319.0,2123.0,1613.0,1357.5,1247.0,1336.0
2023-08-11,325.0,549.5,824.5,2052.5,3577.5,3833.0,3511.0,3010.5,2879.0,2762.0,2754.0,2868.5,2737.0,2833.0,2718.5,2585.5,2466.0,2517.0,2269.0,2122.0,1614.0,1361.5,1276.0,1308.0
2023-08-14,0.0,0.0,0.0,107.5,1084.5,1642.0,1885.0,1793.5,1694.0,1544.0,1408.0,1459.5,1538.0,1301.0,1202.5,1051.5,1005.0,750.0,1119.0,1048.0,528.0,466.5,392.0,383.0
2023-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,139.0,140.5,181.0,235.0
2023-08-16,0.0,0.0,0.0,2122.5,4113.5,4936.0,4822.0,4528.5,4684.0,4893.0,5049.0,5257.5,5035.0,5047.0,4741.5,4259.5,3879.0,3958.0,4081.0,3723.0,2769.0,2472.5,1996.0,2004.0
2023-08-17,810.0,1045.5,1278.5,2807.5,4594.5,5116.0,4864.0,4520.5,4801.0,5003.0,4941.0,5016.5,4907.0,4977.0,4837.5,4487.5,4089.0,3609.0,3632.0,3082.0,2643.0,2506.5,2171.0,2220.0
2023-08-18,1022.0,1109.5,1294.5,2675.5,4412.5,4958.0,4863.0,4622.5,4828.0,5013.0,5074.0,5307.5,5161.0,5177.0,4988.5,4643.5,4258.0,3737.0,3915.0,3661.0,2658.0,2465.5,1906.0,2004.0
2023-08-21,0.0,22.5,605.5,2439.5,4426.5,5151.0,5241.0,4893.5,5030.0,4897.0,5051.0,5229.5,5204.0,5298.0,5193.5,4898.5,4625.0,4492.0,4487.0,3847.0,3050.0,2807.5,2454.0,2507.0
2023-08-22,1458.0,1640.5,2022.5,3304.5,5038.5,5558.0,5350.0,4911.5,5020.0,5126.0,5181.0,5363.5,5387.0,5384.0,5330.5,5176.5,4923.0,4413.0,4496.0,4000.0,2945.0,2745.5,2531.0,2580.0
2023-08-23,1530.0,1711.5,2091.5,3422.5,5156.5,5671.0,5339.0,4880.5,4781.0,4881.0,4931.0,5127.5,5147.0,5145.0,5102.5,4962.5,4718.0,4217.0,4307.0,3813.0,2857.0,2757.5,2550.0,2590.0
2023-08-24,1530.0,1702.5,2074.5,3398.5,5130.5,5647.0,5324.0,4861.5,4756.0,4865.0,4943.0,5154.5,5175.0,5188.0,5139.5,4986.5,4745.0,4243.0,4321.0,3809.0,2835.0,2711.5,2624.0,2652.0
2023-08-25,1624.0,1777.5,2139.5,3359.5,4992.5,5494.0,5231.0,4788.5,4842.0,4844.0,4980.0,5166.5,5256.0,5346.0,5390.5,5352.5,4975.0,4790.0,4571.0,3868.0,2808.0,2713.5,2180.0,2262.0
2023-08-28,0.0,0.0,0.0,1467.5,3211.5,3767.0,3894.0,3589.5,3826.0,3758.0,3980.0,4209.5,4217.0,4321.0,4192.5,3830.5,3461.0,3303.0,3263.0,2494.0,1874.0,1716.5,1431.0,1561.0
2023-08-29,545.0,863.5,1183.5,2655.5,4199.5,4663.0,4216.0,3787.5,3733.0,3831.0,3843.0,3941.5,3867.0,3975.0,3865.5,3578.5,3569.0,3776.0,3716.0,3021.0,2166.0,2017.5,1805.0,1800.0
2023-08-30,699.0,1037.5,1425.5,2606.5,4455.5,4965.0,4718.0,4484.5,4454.0,4452.0,4510.0,4667.5,4382.0,4317.0,4148.5,3674.5,3649.0,3855.0,3886.0,3189.0,2333.0,2184.5,2028.0,2073.0
2023-08-31,969.0,1195.5,1772.5,2801.5,4750.5,5223.0,4958.0,4643.5,4617.0,4590.0,4528.0,4669.5,4491.0,4157.0,4013.5,3562.5,3624.0,3984.0,3853.0,3086.0,2159.0,1886.5,2012.0,2041.0
2023-09-01,156.0,366.0,821.0,1384.0,3090.0,3244.0,2876.0,2927.0,3113.0,3224.0,3286.0,3423.0,3586.0,3225.0,3095.0,2723.0,2803.0,2899.0,3292.0,3436.0,2529.0,2230.0,1971.0,1766.0
2023-09-04,0.0,0.0,0.0,919.0,3095.0,3450.0,3024.0,2949.0,2996.0,3193.0,3254.0,3428.0,3444.0,3408.0,3215.0,3063.0,2975.0,3152.0,3537.0,3526.0,2661.0,2359.0,2167.0,1805.0
2023-09-05,306.0,567.0,970.0,1734.0,3598.0,3559.0,3338.0,3201.0,3280.0,3507.0,3628.0,3829.0,4023.0,3963.0,3828.0,3543.0,3362.0,3527.0,3747.0,3574.0,2654.0,2502.0,1979.0,1686.0
2023-09-06,204.0,434.0,1009.0,1792.0,3625.0,3551.0,3075.0,2918.0,2826.0,2994.0,3000.0,3042.0,3382.0,3471.0,3452.0,3384.0,3364.0,3525.0,3744.0,3676.0,2761.0,2611.0,2072.0,1767.0
2023-09-07,276.0,495.0,1005.0,1822.0,3844.0,3619.0,3051.0,2911.0,2632.0,2703.0,2913.0,3057.0,3449.0,3438.0,3610.0,3580.0,3545.0,3641.0,3891.0,3610.0,2491.0,2288.0,2030.0,1733.0
2023-09-08,249.0,475.0,992.0,2018.0,3945.0,3917.0,3392.0,3252.0,2870.0,2786.0,2993.0,3086.0,3426.0,3617.0,3655.0,3644.0,3576.0,3680.0,3946.0,3676.0,2564.0,2368.0,2496.0,2342.0
2023-09-11,0.0,0.0,0.0,1180.0,3305.0,3579.0,3297.0,3139.0,2950.0,3019.0,3130.0,3334.0,3582.0,3778.0,3811.0,3737.0,3657.0,3914.0,4096.0,3635.0,2770.0,2419.0,2229.0,1969.0
2023-09-12,473.0,689.0,1196.0,2163.0,4089.0,4066.0,3541.0,3395.0,3217.0,3142.0,3358.0,3467.0,3718.0,3860.0,3937.0,3902.0,3709.0,3908.0,4082.0,3662.0,2639.0,2380.0,2351.0,2089.0
2023-09-13,546.0,766.0,1279.0,2298.0,4223.0,4260.0,3810.0,3683.0,3709.0,3837.0,4147.0,4218.0,4628.0,4610.0,4461.0,4372.0,3907.0,3863.0,4072.0,3652.0,2587.0,2386.0,2088.0,2001.0
2023-09-14,580.0,816.0,1293.0,2426.0,4123.0,4088.0,3664.0,3693.0,3605.0,3643.0,3752.0,3927.0,4080.0,4115.0,4048.0,3888.0,3877.0,4120.0,4252.0,3748.0,2696.0,2504.0,1931.0,1730.0
2023-09-15,193.0,463.0,923.0,1842.0,3520.0,3523.0,3035.0,2896.0,2309.0,2326.0,2312.0,2352.0,2945.0,3030.0,3000.0,2963.0,3204.0,3295.0,3372.0,3120.0,2041.0,1834.0,1791.0,1596.0
2023-09-18,0.0,0.0,0.0,1335.0,3452.0,3774.0,3457.0,3407.0,3498.0,3590.0,3730.0,3900.0,4283.0,4372.0,4352.0,4166.0,4140.0,4082.0,4031.0,3605.0,2449.0,2211.0,2219.0,2027.0
2023-09-19,448.0,725.0,1189.0,2302.0,3979.0,4189.0,3828.0,3698.0,3732.0,3802.0,3775.0,3822.0,3651.0,3674.0,3626.0,3449.0,3972.0,3875.0,3857.0,3490.0,2371.0,2203.0,1881.0,1656.0
2023-09-20,98.0,355.0,812.0,1881.0,3618.0,3615.0,3251.0,3155.0,2880.0,2895.0,2946.0,3051.0,3667.0,3743.0,3769.0,3790.0,3866.0,3936.0,4042.0,3449.0,2359.0,2131.0,2069.0,1857.0
2023-09-21,312.0,574.0,1025.0,2081.0,3799.0,3759.0,3331.0,3239.0,2879.0,2870.0,2845.0,2920.0,3410.0,3458.0,3460.0,3445.0,3613.0,3737.0,3676.0,3238.0,2181.0,1984.0,1833.0,1684.0
2023-09-22,199.0,472.0,1035.0,2108.0,3751.0,3954.0,3471.0,3398.0,3582.0,3815.0,4136.0,4216.0,4618.0,4578.0,4551.0,4281.0,4037.0,4013.0,3997.0,3591.0,2537.0,2341.0,1801.0,1644.0
2023-09-25,0.0,0.0,0.0,1063.0,3195.0,3559.0,3082.0,2994.0,2787.0,2810.0,3026.0,3254.0,3519.0,3561.0,3571.0,3501.0,4033.0,3674.0,3636.0,3164.0,2001.0,1761.0,1856.0,1761.0
2023-09-26,174.0,443.0,1006.0,2176.0,3911.0,4201.0,3705.0,3631.0,3534.0,3605.0,3681.0,3709.0,4180.0,4145.0,4094.0,3972.0,4403.0,3876.0,3820.0,3382.0,2262.0,2163.0,1909.0,1810.0
2023-09-27,323.0,595.0,1208.0,2382.0,4123.0,4339.0,3740.0,3619.0,3447.0,3464.0,3459.0,3491.0,3973.0,3970.0,3975.0,3966.0,4484.0,3973.0,3925.0,3539.0,2310.0,2295.0,1831.0,1715.0
2023-09-28,215.0,474.0,1075.0,2338.0,3973.0,4022.0,3536.0,3437.0,3251.0,3327.0,3327.0,3376.0,3936.0,3955.0,3972.0,3969.0,4182.0,3676.0,3640.0,3271.0,2167.0,2177.0,2098.0,2001.0
2023-09-29,516.0,788.0,1398.0,2662.0,4284.0,4317.0,3804.0,3677.0,3496.0,3599.0,3623.0,3690.0,4057.0,4076.0,4076.0,3934.0,4017.0,3514.0,3484.0,3116.0,2100.0,2098.0,1770.0,1605.0
2023-10-02,0.0,0.0,650.0,2664.0,4905.0,5632.0,5021.0,3993.0,3767.0,3653.0,3619.0,3614.0,3388.0,3585.0,3784.0,3734.0,4463.0,4465.0,3999.0,3504.0,2568.0,2262.0,1801.0,1668.0
2023-10-03,1256.0,1424.0,1982.0,3478.0,5392.0,5587.0,4527.0,3409.0,3016.0,2840.0,2685.0,2694.0,2696.0,3129.0,3334.0,3089.0,3713.0,3720.0,3286.0,2924.0,2064.0,1775.0,1139.0,984.0
2023-10-04,567.0,741.0,1314.0,2887.0,4693.0,4970.0,4191.0,3136.0,2498.0,2274.0,2284.0,2215.0,2233.0,2625.0,2886.0,2872.0,3769.0,3813.0,3384.0,3075.0,2116.0,1722.0,1387.0,1135.0
2023-10-05,806.0,1010.0,1559.0,3151.0,5019.0,5350.0,4390.0,3364.0,3089.0,2895.0,2838.0,2811.0,2769.0,3052.0,3304.0,3095.0,3889.0,3967.0,3581.0,3313.0,2387.0,2025.0,1726.0,1501.0
2023-10-06,1301.0,1489.0,2072.0,3694.0,5738.0,5906.0,4833.0,3797.0,3646.0,3450.0,3390.0,3387.0,3303.0,3531.0,3698.0,3355.0,4075.0,4052.0,3381.0,2993.0,2016.0,1725.0,1178.0,1133.0
2023-10-09,0.0,150.0,865.0,2932.0,5284.0,5950.0,5314.0,4407.0,3872.0,3657.0,3349.0,3485.0,3211.0,3463.0,3514.0,3437.0,4786.0,4700.0,4160.0,3796.0,3134.0,2839.0,2496.0,2198.0
2023-10-10,1724.0,1889.0,2503.0,4114.0,6104.0,6326.0,5383.0,4321.0,3827.0,3598.0,3434.0,3506.0,3321.0,3561.0,3658.0,3596.0,4621.0,4650.0,4021.0,3716.0,2917.0,2650.0,2287.0,1871.0
2023-10-11,1428.0,1570.0,2206.0,3641.0,5762.0,5938.0,4856.0,3817.0,3159.0,2898.0,2741.0,2785.0,2736.0,2980.0,3132.0,3131.0,4067.0,4057.0,3545.0,3274.0,2464.0,2240.0,1906.0,1586.0
2023-10-12,1178.0,1362.0,2050.0,3537.0,5908.0,6072.0,5081.0,4094.0,3517.0,3317.0,3156.0,3223.0,3046.0,3324.0,3451.0,3372.0,4432.0,4522.0,4002.0,3707.0,2916.0,2696.0,2371.0,2041.0
2023-10-13,1583.0,1760.0,2434.0,3898.0,6084.0,6204.0,5196.0,4090.0,3465.0,3197.0,2838.0,2842.0,2751.0,3030.0,3108.0,3035.0,3982.0,3919.0,3410.0,3135.0,2319.0,2030.0,1578.0,1233.0
2023-10-16,0.0,0.0,467.0,2494.0,4960.0,5685.0,5079.0,4141.0,3570.0,3357.0,3234.0,3343.0,3170.0,3364.0,3388.0,3574.0,4592.0,4629.0,4252.0,3848.0,2894.0,2607.0,2346.0,2201.0
2023-10-17,1784.0,1957.0,2582.0,4054.0,6153.0,6485.0,5552.0,4498.0,3853.0,3515.0,3347.0,3463.0,3312.0,3672.0,3730.0,4215.0,4725.0,4618.0,4159.0,3830.0,2960.0,2714.0,2405.0,2400.0
2023-10-18,2020.0,2230.0,2844.0,4408.0,6555.0,6842.0,5860.0,4813.0,4202.0,3945.0,3892.0,4011.0,3666.0,3862.0,3936.0,4000.0,4992.0,5003.0,4606.0,4333.0,3463.0,3218.0,2491.0,2430.0
2023-10-19,1893.0,2091.0,2787.0,4483.0,6712.0,6798.0,5952.0,5080.0,4688.0,4512.0,4501.0,4514.0,4099.0,4158.0,4132.0,4037.0,4665.0,4568.0,4176.0,3906.0,3041.0,2797.0,2721.0,2527.0
2023-10-20,2007.0,2318.0,2924.0,4430.0,6763.0,6859.0,6047.0,5038.0,4612.0,4489.0,4344.0,4305.0,3967.0,4022.0,3950.0,4127.0,4642.0,4516.0,4032.0,3920.0,3310.0,2882.0,2441.0,2171.0
2023-10-23,40.0,268.0,1101.0,3032.0,5638.0,6348.0,5670.0,4697.0,4044.0,3813.0,3594.0,3533.0,3421.0,3735.0,3961.0,4430.0,5064.0,5092.0,4662.0,4402.0,3539.0,3242.0,2808.0,2456.0
2023-10-24,2079.0,2286.0,2893.0,4297.0,6778.0,6868.0,5998.0,4961.0,3993.0,3772.0,3562.0,3540.0,3497.0,3772.0,3891.0,4221.0,4705.0,4668.0,4291.0,4143.0,3354.0,2977.0,2897.0,2616.0
2023-10-25,2256.0,2478.0,3096.0,4714.0,7367.0,7396.0,6733.0,5879.0,5956.0,5983.0,5896.0,5909.0,5669.0,5631.0,5436.0,5640.0,5609.0,5639.0,5012.0,4856.0,4054.0,3673.0,3087.0,2789.0
2023-10-26,2413.0,2624.0,3237.0,4848.0,7493.0,7407.0,6689.0,5761.0,5779.0,5713.0,5631.0,5667.0,5468.0,5465.0,5300.0,5515.0,5477.0,5501.0,4868.0,4707.0,3899.0,3512.0,2932.0,2644.0
2023-10-27,2283.0,2461.0,3087.0,4710.0,7115.0,7084.0,6379.0,5472.0,5511.0,5524.0,5463.0,5496.0,4929.0,4945.0,4829.0,5296.0,5145.0,5164.0,4724.0,4559.0,3800.0,3411.0,2628.0,2336.0
2023-10-30,230.0,147.0,285.0,1036.0,1866.0,3954.0,4287.0,4181.0,3949.0,3710.0,3584.0,3568.0,3800.0,3904.0,4111.0,5127.0,4966.0,4667.0,4672.0,5105.0,5091.0,4247.0,3787.0,2973.0
2023-10-31,2238.0,1940.0,2000.0,2618.0,3422.0,5490.0,5386.0,4875.0,4763.0,4668.0,4456.0,4448.0,4609.0,4316.0,4312.0,5009.0,4843.0,4491.0,4475.0,4978.0,4883.0,3858.0,3379.0,2038.0
2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-02,0.0,0.0,0.0,0.0,1288.5,4094.5,4721.5,4085.0,3195.0,2331.0,2039.5,2106.5,2090.5,2053.5,2165.5,2718.0,2658.0,2304.5,2297.0,2222.5,2025.5,1130.5,729.0,592.0
2023-11-03,0.0,0.0,46.5,561.0,1909.5,4685.5,5115.5,4667.0,3929.0,3526.0,3313.5,3414.5,3381.5,2998.5,2811.5,3142.0,3176.0,2846.5,2839.0,2693.5,2362.5,1385.5,1025.0,598.0
2023-11-06,0.0,0.0,0.0,175.0,1890.5,4223.5,4813.5,4531.0,3663.0,3091.0,2928.5,2982.5,3004.5,2896.5,2904.5,3347.0,3379.0,2950.5,3059.0,2889.5,2745.5,1752.5,1361.0,1318.0
2023-11-07,633.0,584.5,879.5,1347.0,2689.5,5054.5,5395.5,4674.0,3821.0,3118.0,2881.5,2984.5,3081.5,3047.5,3062.5,3624.0,3634.0,3294.5,3394.0,3465.5,3059.5,2200.5,1791.0,1566.0
2023-11-08,871.0,812.5,1096.5,1556.0,2839.5,5246.5,5539.5,4956.0,4128.0,3598.0,3376.5,3398.5,3409.5,3363.5,3509.5,3630.0,3640.0,3400.5,3399.0,3474.5,3074.5,2224.5,1827.0,1624.0
2023-11-09,931.0,873.5,1058.5,1664.0,3335.5,5624.5,5555.5,4715.0,3780.0,2749.0,2517.5,2601.5,2884.5,2850.5,2944.5,3569.0,3559.0,3207.5,3308.0,3186.5,2990.5,2300.5,1860.0,1490.0
2023-11-10,805.0,763.5,968.5,1602.0,3302.5,5619.5,5712.5,4955.0,4156.0,3650.0,3421.5,3563.5,3793.5,3755.5,3689.5,3840.0,3855.0,3528.5,3644.0,3529.5,3339.5,2651.5,2210.0,1441.0
2023-11-13,0.0,0.0,0.0,276.0,2270.5,5234.5,5868.5,5490.0,4557.0,3954.0,3637.5,3714.5,3933.5,3735.5,3870.5,4071.0,3999.0,3671.5,3582.0,3421.5,3251.5,2379.5,2111.0,1722.0
2023-11-14,981.0,978.5,1215.5,1825.0,3457.5,5755.5,5832.5,5148.0,4279.0,3419.0,3126.5,3305.5,3355.5,3124.5,3373.5,3743.0,3774.0,3454.5,3574.0,3461.5,3173.5,2338.5,2006.0,1550.0
2023-11-15,885.0,901.5,1150.5,1709.0,3230.5,5683.5,5965.5,5497.0,4592.0,3918.0,3903.5,4049.5,4003.5,3629.5,3791.5,3938.0,4000.0,3718.5,3872.0,3784.5,3505.5,2671.5,2329.0,2100.0
2023-11-16,1301.0,1338.5,1467.5,1969.0,3888.5,6225.5,6708.5,6164.0,5315.0,4510.0,4398.5,4671.5,4634.5,4462.5,4650.5,4507.0,4532.0,4164.5,4285.0,4075.5,3782.5,2838.5,2498.0,2197.0
2023-11-17,1399.0,1442.5,1634.5,2304.0,3947.5,6310.5,6684.5,6313.0,5612.0,5091.0,4843.5,5098.5,5038.5,4929.5,4952.5,4790.0,4612.0,4237.5,4349.0,4178.5,3828.5,2875.5,2519.0,2177.0
2023-11-20,0.0,0.0,345.5,1034.0,2995.5,5826.5,6569.5,6571.0,5934.0,5527.0,5402.5,5567.5,5597.5,5129.5,4898.5,4841.0,4764.0,4332.5,4283.0,4253.5,3996.5,3038.5,2730.0,2417.0
2023-11-21,1618.0,1609.5,1748.5,2363.0,3851.5,6361.5,6734.5,6711.0,5899.0,5776.0,5732.5,5679.5,5701.5,5274.5,5135.5,4816.0,4731.0,4156.5,4125.0,4063.5,3874.5,3081.5,2733.0,2651.0
2023-11-22,2020.0,2079.5,2231.5,2708.0,4309.5,6881.5,7440.5,7106.0,6286.0,5579.0,5290.5,5455.5,5544.5,5180.5,5535.5,5276.0,5207.0,4632.5,4627.0,4432.5,4063.5,3302.5,2851.0,2517.0
2023-11-23,1633.0,1591.5,1646.5,2301.0,3592.5,6254.5,6830.5,6624.0,6032.0,5566.0,5427.5,5478.5,5511.5,4995.5,4861.5,4657.0,4482.0,4155.5,4063.0,3936.5,3630.5,2874.5,2467.0,2497.0
2023-11-24,1651.0,1745.5,1884.5,2451.0,3892.5,6504.5,7054.5,6694.0,5913.0,5462.0,5358.5,5373.5,5511.5,5286.5,5248.5,5011.0,4913.0,4464.5,4447.0,4436.5,4143.5,3402.5,3058.0,2717.0
2023-11-27,447.0,654.5,954.5,1633.0,3834.5,6756.5,7536.5,7520.0,6808.0,6295.0,6137.5,6172.5,6247.5,6042.5,6074.5,5912.0,5923.0,5484.5,5582.0,5698.5,5284.5,4470.5,4103.0,3636.0
2023-11-28,2731.0,2666.5,2794.5,3249.0,4833.5,7494.5,8171.5,7948.0,7292.0,6670.0,6476.5,6492.5,6588.5,6336.5,6273.5,5958.0,5977.0,5547.5,5554.0,5576.5,5218.5,4508.5,4093.0,3799.0
2023-11-29,2897.0,2831.5,3011.5,3577.0,5072.5,7740.5,8314.5,8146.0,7353.0,6629.0,6408.5,6586.5,6523.5,6351.5,6514.5,6097.0,6103.0,5563.5,5564.0,5586.5,5185.5,4437.5,4040.0,3950.0
2023-11-30,3110.0,3112.5,3360.5,3938.0,5340.5,8115.5,8699.5,8645.0,7764.0,7159.0,6948.5,7133.5,7075.5,6764.5,6815.5,6628.0,6648.0,6118.5,6125.0,6098.5,5595.5,4791.5,4384.0,4362.0
2023-12-01,2908.0,3086.0,3386.0,3939.0,5141.0,7370.5,7904.0,7781.0,6870.5,6369.0,6073.0,5927.0,5917.5,5501.0,5506.5,5767.0,5573.0,5131.0,5076.5,4940.5,4454.5,3828.0,3573.5,3473.5
2023-12-04,794.0,1188.0,1553.0,2218.0,4375.0,6454.5,7275.0,7187.0,6510.5,6097.0,5801.0,5821.0,5873.5,5327.0,5737.5,5687.0,5666.0,5044.0,4911.5,4701.5,4395.5,3753.0,3534.5,3621.5
2023-12-05,2889.0,3065.0,3264.0,3762.0,4957.0,7182.5,7715.0,7558.0,6616.5,5912.0,5618.0,5492.0,5511.5,5229.0,5312.5,5559.0,5357.0,4966.0,4916.5,4736.5,4357.5,3740.0,3492.5,3453.5
2023-12-06,2736.0,2921.0,3222.0,3768.0,4963.0,7189.5,7720.0,7612.0,6749.5,6448.0,6338.0,6212.0,6205.5,5507.0,5462.5,5655.0,5459.0,5018.0,4968.5,4838.5,4360.5,3743.0,3499.5,3332.5
2023-12-07,2616.0,2804.0,3114.0,3672.0,4875.0,7104.5,7643.0,7595.0,6764.5,6565.0,6444.0,6295.0,6263.5,5545.0,5372.5,5525.0,5278.0,4827.0,4760.5,4610.5,4210.5,3574.0,3309.5,3383.5
2023-12-08,2654.0,2830.0,3127.0,3670.0,4856.0,7064.5,7577.0,7460.0,6657.5,5858.0,5551.0,5405.0,5543.5,5047.0,5163.5,5198.0,5086.0,4630.0,4569.5,4432.5,4046.5,3422.0,3171.5,3146.5
2023-12-11,0.0,46.0,348.0,1002.0,3101.0,5431.5,6274.0,6158.0,5392.5,5111.0,4824.0,4798.0,4808.5,4291.0,4428.5,4299.0,4312.0,3822.0,3767.5,3576.5,3283.5,2650.0,2437.5,2403.5
2023-12-12,1671.0,1848.0,2153.0,2708.0,3916.0,6160.5,6616.0,6287.0,5566.5,5075.0,5062.0,5111.0,5200.5,4550.0,4479.5,4598.0,4463.0,3971.0,3959.5,3761.5,3363.5,2822.0,2551.5,2579.5
2023-12-13,1838.0,2001.0,2285.0,2818.0,3999.0,6210.5,6633.0,6277.0,5545.5,5044.0,5026.0,5067.0,5123.5,4441.0,4354.5,4453.0,4311.0,3823.0,3822.5,3630.5,3234.5,2701.0,2441.5,2638.5
2023-12-14,1769.0,1910.0,2123.0,2785.0,3991.0,6321.5,6813.0,6518.0,5678.5,5323.0,5041.0,5078.0,5087.5,4481.0,4591.5,4652.0,4662.0,4069.0,4008.5,3910.5,3761.5,3172.0,2904.5,2739.5
2023-12-15,1857.0,1976.0,2164.0,2805.0,3996.0,6312.5,6785.0,6452.0,5588.5,4862.0,4569.0,4456.0,4570.5,4102.0,4216.5,4344.0,4321.0,3701.0,3523.5,3412.5,3248.5,2650.0,2379.5,1933.5
2023-12-18,0.0,0.0,0.0,548.0,2304.0,4638.5,5477.0,5307.0,4553.5,4232.0,4016.0,4037.0,4063.5,3693.0,3972.5,3864.0,3884.0,3394.0,3321.5,3106.5,2784.5,2118.0,1872.5,1576.5
2023-12-19,827.0,990.0,1280.0,1823.0,3016.0,5240.5,5681.0,5302.0,4552.5,4060.0,3861.0,3840.0,3947.5,3427.0,3608.5,3718.0,3557.0,2992.0,2966.5,2764.5,2363.5,1835.0,1593.5,1880.5
2023-12-20,1186.0,1390.0,1560.0,2121.0,3370.0,5785.5,6299.0,6021.0,5291.5,4841.0,4560.0,4506.0,4521.5,3913.0,3944.5,3837.0,3692.0,3144.0,3131.5,2935.5,2539.5,2004.0,1709.5,1621.5
2023-12-21,827.0,1137.0,1363.0,1988.0,3204.0,5625.5,6140.0,5784.0,5048.5,4603.0,4366.0,4367.0,4431.5,3855.0,3878.5,3786.0,3642.0,3094.0,3081.5,2885.5,2489.5,1954.0,1642.5,1319.5
2023-12-22,544.0,724.0,875.0,1375.0,2372.0,4546.5,4780.0,4477.0,3950.5,3547.0,3304.0,3273.0,3448.5,2807.0,3015.5,3136.0,3192.0,2644.0,2531.5,2335.5,1989.5,1504.0,1092.5,819.5
2023-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-27,0.0,0.0,0.0,0.0,0.0,0.0,369.0,520.0,185.5,0.0,0.0,0.0,0.0,0.0,507.5,770.0,744.0,258.0,247.5,96.5,0.0,0.0,0.0,0.0
2023-12-28,0.0,0.0,0.0,0.0,145.0,1514.5,1702.0,1406.0,866.5,428.0,148.0,119.0,287.5,0.0,405.5,709.0,542.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-29,0.0,0.0,0.0,0.0,63.0,1271.5,1391.0,1098.0,445.5,75.0,0.0,0.0,0.0,0.0,0.0,212.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02,0.0,0.0,0.0,0.0,0.0,2383.5,3178.5,3211.0,2341.0,2069.0,1623.0,1760.0,1960.5,1865.5,2637.5,2203.5,1762.5,1481.5,1433.0,1462.5,1264.5,650.5,348.5,0.0
2024-01-03,0.0,0.0,0.0,99.0,1269.5,3931.5,4618.5,4361.0,3444.0,2972.0,2787.0,2695.0,2975.5,2846.5,3535.5,3075.5,2735.5,2445.5,2421.0,2318.5,2092.5,1460.5,1145.5,0.0
2024-01-04,0.0,0.0,0.0,61.0,1240.5,3709.5,4439.5,4320.0,3169.0,2650.0,2199.0,2201.0,2446.5,2397.5,2969.5,2359.5,2108.5,1819.5,1859.0,1767.5,1501.5,930.5,621.5,0.0
2024-01-05,0.0,0.0,0.0,360.0,1765.5,4254.5,4859.5,4696.0,3467.0,2593.0,2164.0,2170.0,2436.5,2326.5,2953.5,2755.5,2500.5,2198.5,2215.0,2101.5,1815.5,1219.5,891.5,727.0
2024-01-08,549.5,727.5,1072.5,1717.0,3498.5,6672.5,7617.5,7548.0,6288.0,5580.0,5086.0,5134.0,5310.5,5196.5,5521.5,5443.5,5208.5,4882.5,4979.0,4994.5,4577.5,3944.5,3671.5,3925.0
2024-01-09,3521.5,3524.5,3726.5,4059.0,4663.5,7194.5,8654.5,9004.0,6463.0,5617.0,5131.0,5048.0,5252.5,5206.5,5734.5,5511.5,5259.5,4960.5,4930.0,4869.5,4581.5,3880.5,3643.5,3404.0
2024-01-10,3057.5,3186.5,3378.5,3973.0,5051.5,7823.5,8460.5,8298.0,7236.0,6608.0,6135.0,5829.0,5931.5,5657.5,6056.5,5661.5,5402.5,5093.5,5054.0,4981.5,4670.5,3791.5,3525.5,3481.0
2024-01-11,2766.5,2880.5,3060.5,3644.0,4814.5,7575.5,8358.5,8228.0,7290.0,6814.0,6484.0,6458.0,6452.5,5879.5,6100.5,5620.5,5142.5,4830.5,4849.0,4840.5,4601.5,3799.5,3605.5,3595.0
2024-01-12,3126.5,3275.5,3484.5,4086.0,5261.5,7814.5,8723.5,8590.0,7562.0,6731.0,6231.0,5902.0,6000.5,5424.5,5444.5,5336.5,4908.5,4541.5,4507.0,4451.5,4076.5,3194.5,2985.5,2616.0
